id,title,author,orbital_score,reading_level,book_format,parent_role,hook,status,browse_visible,cover_image_url,year_published,age_bands,themes,subjects
8b1eb658-0636-439f-8671-01ec44e019b0,The Name Jar,Yangsook Choi,4,early-reader,picture-book,read-side-by-side,A Korean girl arrives at a new school. Her classmates cannot say her name. She considers picking a new one.,active,True,https://covers.openlibrary.org/b/isbn/9781439555392-L.jpg,2001,5-7,"belonging, classroom-dynamics, immigration, Korea, language, names","geography, language-arts, social-emotional"
8c8af4c0-4610-4402-9e7a-ce2ec930d15f,The Name Jar,Yangsook Choi,4,early-reader,picture-book,read-side-by-side,"A Korean girl's classmates fill a jar with American names for her to choose from, and she has to decide who she wants to be.",active,True,https://covers.openlibrary.org/b/isbn/9781439555392-L.jpg,2001,5-7,"belonging, identity, immigration, Korea, names","geography, history, language-arts, social-emotional"
1ca9506a-27de-44c1-87e3-20694c246137,The Nine Moons of Han Yu and Luli,Karina Yan Glaser,4,independent,chapter-book,read-side-by-side,Two Chinese American sisters discover they are connected to nine moons from Chinese mythology — and the science and the story are equally beautiful.,active,True,https://m.media-amazon.com/images/I/81VBzNovcjL._SL500_.jpg,2025,"5-7, 8-10","Chinese-mythology, identity, magic, moon, siblings",
82349b5f-824f-4da9-acd9-633e4c85707f,The One and Only Ruby,Katherine Applegate,4,independent,chapter-book,read-and-discuss,Ruby the elephant is six years old and still figuring out who she is — and the animal sanctuary has more to teach her than the humans realize.,active,True,https://covers.openlibrary.org/b/isbn/9781637997680-L.jpg,2023,"5-7, 8-10","belonging, elephants, family, memory, sanctuary",
d88a55cb-2abe-467d-b373-63da0415438a,The Outermost Mouse,Lauren Wolk,3,early-reader,picture-book,read-together,"A tiny mouse on Cape Cod has to face down an incoming storm to protect her home — and the storm is large and she is small, which is the whole story.",active,True,https://m.media-amazon.com/images/I/A1y2Yy-WLXL._SL500_.jpg,2026,5-7,"Cape-Cod, courage, home, mouse, storm",
3d726590-8045-4247-8e6a-3e856186450a,The Penderwicks on Gardam Street,Jeanne Birdsall,5,independent,chapter-book,read-side-by-side,The sisters return home and discover their father might start dating — and launch a campaign to stop it that backfires in every possible direction.,active,True,https://covers.openlibrary.org/b/id/6936834-L.jpg,2008,"5-7, 8-10","change, family, friendship, New-England, sisters",social-emotional
bccdd045-7863-4dfa-b59d-cc199143a9a9,The Phantom Tollbooth,Norton Juster,5,independent,chapter-book,read-side-by-side,A bored boy drives his toy car through a magic tollbooth into a land where words and numbers are at war — and discovers that everything is interesting if you pay attention.,active,False,https://covers.openlibrary.org/b/id/8578174-L.jpg,1961,"5-7, 8-10","imagination, language, learning, math, wordplay","language-arts, math"
92398cb1-40ed-4273-bc03-56119e5731e5,The Promise,Nicola Davies,5,early-reader,picture-book,read-side-by-side,A girl steals a bag in a gray city. The bag is full of acorns. She plants them. The city changes.,active,True,https://covers.openlibrary.org/b/isbn/9780763666330-L.jpg,2014,"5-7, 8-10","environmental-change, hope, planting, promise, transformation, trees, urban-blight","art, geography, science, social-emotional"
6363a142-48a5-4cd7-be35-05a1b5cbe36f,The Search for the Giant Arctic Jellyfish,Chloe Savage,5,early-reader,nonfiction,read-side-by-side,Dr. Morley and her crew go looking for a jellyfish the size of a human — and everything they find on the way is more astonishing than what they were looking for.,active,True,https://covers.openlibrary.org/b/id/14333290-L.jpg,2023,"5-7, 8-10","Arctic, jellyfish, marine-biology, ocean-science, scientific-expedition",science
0617f359-3ded-47b4-ae70-9a8c7cafe126,The Secret Life of a Sea Turtle,Maddalena Bearzi,4,early-reader,nonfiction,read-side-by-side,A sea turtle's life takes her from beach to open ocean and back again — and the dangers she navigates on the way make her survival feel like a miracle.,active,True,https://m.media-amazon.com/images/I/91IoYhHEKcL._SL500_.jpg,2026,5-7,"biology, conservation, migration, ocean, sea-turtle",science
15cbccb9-2acd-44af-9312-01d3e4f2e0f8,The Shortest Day,Susan Cooper,5,early-reader,picture-book,read-side-by-side,"For thousands of years, humans have been afraid of the dark getting longer, and every culture found a way to light a fire.",active,True,https://covers.openlibrary.org/b/isbn/9780763686987-L.jpg,2019,"5-7, 8-10","ancient-cultures, astronomy, celebration, seasons, winter-solstice","geography, history, language-arts, science"
f569e72e-1c70-4194-a685-d6e98187d1f0,The Shrew Detective: The Case of the Pilfered Pearls,Margi Preus,4,independent,chapter-book,read-side-by-side,"A shrew with an extraordinary nose and even more extraordinary powers of deduction investigates the theft of pearls — Victorian detective fiction, but make it natural history.",active,True,https://m.media-amazon.com/images/I/91Vr7L6JIRL._SL500_.jpg,2026,"5-7, 8-10","animals, detective, mystery, Victorian, wit",
ff48b7ac-28e1-4e6a-984a-b266f23ccf9e,The Skeleton Inside You,Philip Balestrino,4,early-reader,nonfiction,read-side-by-side,You have 206 bones. When you were born you had 300. Your body has been editing itself ever since.,active,False,https://covers.openlibrary.org/b/isbn/9780060254674-L.jpg,1989,5-7,"anatomy, body-systems, bones, growth, joints, skeleton",science
d167c53f-f92b-4c19-b0c9-54523931a26c,The Slightly Spooky Tale of Fox and Mole,Cecilia Heikkilä,3,early-reader,picture-book,read-together,Mole means well but can't stop being the center of attention — and Fox finally gets fed up in a way that is slightly haunting and completely honest.,active,True,https://m.media-amazon.com/images/I/8119HOBkOTL._SL500_.jpg,2025,5-7,"consequence, emotional-complexity, forest, friendship, selfishness",social-emotional
f1e1a3f5-4000-4c71-b04b-3e857ede7dc6,The Trumpet of the Swan,E.B. White,5,independent,chapter-book,read-side-by-side,A trumpeter swan born without a voice teaches himself to read and play a brass trumpet — and earns everything he needs through music.,active,False,https://covers.openlibrary.org/b/id/50627-L.jpg,1970,"5-7, 8-10","disability-adaptation, music, resourcefulness, wilderness, wildlife",
c3be3f45-f5ea-45cf-8f21-4721da6c8859,The Undead Fox of Deadwood Forest,Aubrey Hartman,4,independent,chapter-book,read-and-discuss,Clare is an undead fox whose job is to guide souls to the afterlife — until a badger soul named Gingersnipes refuses to leave and the two set out on a journey for help.,active,True,https://covers.openlibrary.org/b/id/14853324-L.jpg,2025,"5-7, 8-10","afterlife, fox, friendship, purpose, undead",social-emotional
d1c1427a-e4c8-450e-9530-f340178d6323,The Wild Robot Protects,Peter Brown,4,independent,chapter-book,read-and-discuss,Roz returns to protect her island home from a danger no robot was built for — and the island's ecosystem may be the only thing that can save itself.,active,True,https://covers.openlibrary.org/b/id/13175129-L.jpg,2023,"5-7, 8-10","climate, ecology, family, robotics, seasons",
ad14c910-df68-417f-9831-6383a5c1f4ee,Those Shoes,Maribeth Boelts,4,early-reader,picture-book,read-side-by-side,"Every kid at school has those shoes. Jeremy wants them so badly it hurts. His grandmother says they need boots, not shoes.",active,True,https://covers.openlibrary.org/b/isbn/9780545117890-L.jpg,2007,5-7,"consumer-culture, friendship, generosity, poverty, wants-vs-needs","language-arts, math, social-emotional"
74e813b3-e721-4ef1-8ae7-9f68b6e028b2,Those Shoes,Maribeth Boelts,4,early-reader,picture-book,read-side-by-side,Jeremy wants the shoes everyone has. His grandmother cannot afford them. He buys the wrong size at a thrift store. What he does next is the real story.,active,True,https://covers.openlibrary.org/b/isbn/9780545117890-L.jpg,2007,5-7,"friendship, generosity, poverty, sacrifice, shoes, social-class, wanting","geography, social-emotional"
6dfde4e8-3ea9-4721-b5b7-c7f85aadd8e9,Tiny Creatures: The World of Microbes,Nicola Davies,5,early-reader,picture-book,read-side-by-side,You are never alone. There are more living things on your hand right now than there are people on the planet.,active,True,https://covers.openlibrary.org/b/isbn/9780763673154-L.jpg,2014,5-7,"biology, ecosystems, health, microbes, scale","geography, math, science"
8340e93f-8287-4680-8e85-994578912a5b,To See an Owl,Matthew Cordell,4,early-reader,picture-book,read-side-by-side,A girl has never seen a wild owl and is determined to find one — and the search is entirely about learning to slow down and look.,active,True,https://covers.openlibrary.org/b/id/14833420-L.jpg,2025,5-7,"nature, night, observation, owl, patience",
a304bfeb-1001-49c5-80fe-3b2c7ea0146f,Wanda Hears the Stars: A Blind Astronomer Listens to the Universe,Amy S. Hansen and Wanda Díaz Merced,5,independent,nonfiction,read-side-by-side,Wanda Díaz Merced lost her sight — and solved the problem by converting starlight into sound so she could hear what she could no longer see.,active,True,https://m.media-amazon.com/images/I/81uI6qMcNrL._SL500_.jpg,2025,"5-7, 8-10","blind-astronomer, disability, radio-waves, science, sonification",science
9bd750b9-047f-4b06-83b8-77af77a084a1,Watercress,Andrea Wang,5,early-reader,picture-book,read-side-by-side,Her parents pull the car over to pick weeds from a ditch. She is mortified. Then her mother tells her why.,active,True,https://covers.openlibrary.org/b/isbn/9780823450541-L.jpg,2021,"5-7, 8-10","Chinese-American, family-history, famine, food, foraging, immigration, shame","geography, history, science, social-emotional"
722f52c3-6bc0-419d-a79b-c82849b83baa,"We Are American, Too",Kristen Mei Chase,5,early-reader,nonfiction,read-and-discuss,"A picture book about Asian American history, identity, and pride — a family telling their own story across generations of America that the history books often leave out.",active,True,https://m.media-amazon.com/images/I/91dJaqoh1BL._SL500_.jpg,2026,5-7,"Asian-American-history, belonging, family, identity, protest",
e7e123fd-3d9b-40ec-a247-576cd0eadccc,What Do You Do With an Idea?,Kobi Yamada,4,early-reader,picture-book,read-side-by-side,"A boy finds a strange golden egg that follows him around, and the more he ignores it, the more it grows.",active,True,https://covers.openlibrary.org/b/isbn/9781938298073-L.jpg,2014,5-7,"courage, creativity, ideas, innovation, nurturing","art, language-arts, social-emotional"
510c58ce-c543-4993-a103-dfd1d3ac0f41,What Do You Do With an Idea?,Kobi Yamada,4,early-reader,picture-book,read-side-by-side,A child has an idea. It follows him around. He tries to ignore it. It grows anyway.,active,True,https://covers.openlibrary.org/b/isbn/9781938298073-L.jpg,2014,5-7,"courage, creativity, growth, ideas, nurturing, potential","art, language-arts, social-emotional"
5fb33474-a3aa-494f-9f93-359fbf1a2159,Will's Race for Home,Jewell Parker Rhodes,4,early-reader,picture-book,read-and-discuss,"Will is a Black jockey during Reconstruction, when Black riders won most of America's great races — and the history behind this picture book will surprise everyone who thinks horse racing was always a white sport.",active,True,https://covers.openlibrary.org/b/id/14845619-L.jpg,2025,5-7,"Black-history, determination, horse-racing, jockey, Reconstruction",
71cf6a77-21f7-42c2-8868-8b3867016890,Wombats Are Pretty Weird: A (Not So) Serious Guide,Abi Cushman,4,early-reader,nonfiction,read-side-by-side,"Wombats poop cubes — and that is the beginning of the scientific education, not the end.",active,True,https://m.media-amazon.com/images/I/81LovCjKpNL._SL500_.jpg,2023,5-7,"animal-biology, Australia, humor, marsupials, wombats",science
268d5a5b-54b3-4d63-945d-9b1abd58d4db,Worm and Caterpillar Are Friends,Kaz Windness,3,early-reader,early-reader,read-side-by-side,"Worm and Caterpillar are best friends — and then Caterpillar disappears into a chrysalis, and Worm has to wait and see who comes out.",active,True,https://covers.openlibrary.org/b/id/13179267-L.jpg,2023,5-7,"change, friendship, life-cycle, loyalty, metamorphosis",
ae9f3932-7a33-46cc-8e40-9d87d9b9bcad,Wrong Friend,Charise Mericle Harper,3,independent,graphic-novel,read-side-by-side,"What happens when your BFF becomes your worst problem? A graphic novel about the specific grief of losing a best friend — not to death, but to drift.",active,True,https://m.media-amazon.com/images/I/81eHnWpQX-L._SL500_.jpg,2026,"5-7, 8-10","betrayal, friendship-loss, honesty, middle-school, new-friends",social-emotional
aca6c7d2-5c3b-4aed-9de3-d3c6690056d9,Xolo: How One Good Dog Saved Humankind,Donna Barba Higuera,4,early-reader,picture-book,read-side-by-side,"In Aztec mythology, the feathered serpent god Quetzalcoatl used his dog-headed twin brother Xolotl and a small hairless dog to bring humanity back from the Underworld. This is that story.",active,True,https://m.media-amazon.com/images/I/71Mx5ELNz4L._SL500_.jpg,2025,5-7,"Aztec, dogs, mythology, Quetzalcoatl, xoloitzcuintli",history
57f72fc4-28b7-40a3-93d9-a238ca3b15c5,You Can Move Mountains: The Artful Life of Painter Bob Ross,Richard Ho,3,early-reader,nonfiction,read-side-by-side,"Before Bob Ross was painting 'happy little trees' on PBS, he was an Air Force drill sergeant stationed in Alaska — and the mountains he painted for decades were the ones he met there.",active,True,https://m.media-amazon.com/images/I/91m8O-GhPRL._SL500_.jpg,2026,5-7,"Alaska, Bob-Ross, creativity, military, painting",
3c1799aa-25ec-4752-9c91-ac56f07b35cf,A Sea of Lemon Trees: The Corrido of Roberto Alvarez,María Dolores Águila,4,independent,chapter-book,read-and-discuss,The Lemon Grove Incident of 1931 was the first successful desegregation case in American history — and it started with one Mexican American boy refusing to go to the separate school.,active,True,https://covers.openlibrary.org/b/isbn/9781250342614-L.jpg,2025,"10-12, 8-10","1930s, activism, anti-immigrant, Mexican-American, segregation",
